;FFMETADATA1
album=TWiT March 2009
artist=Leo Laporte and the TWiTs
comment=http://twit.tv/185
genre=Podcast
title=TWiT 185: Craig's Lust
date=2009
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a    xmlns:dc\="http://purl.org/dc/elements/1.1/"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\="Windows PCM IEEE Float  (0.24 float type 3)"\\x0a   xmpDM:duration\="1:24:22.658"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="12573"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\=""\\x0a   xmpDM:genre\="Other">\\x0a   <dc:title>\\x0a    <rdf:Alt>\\x0a     <rdf:li xml:lang\="x-default">\\xe2\\x82\\xacR?</rdf:li>\\x0a    </rdf:Alt>\\x0a   </dc:title>\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                     \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100
;FFMETADATA1
album=TWiT March 2009
artist=Leo Laporte and the TWiTs
comment=http://twit.tv/185
genre=Podcast
title=TWiT 185: Craig's Lust
date=2009
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a    xmlns:dc\="http://purl.org/dc/elements/1.1/"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\="Windows PCM IEEE Float  (0.24 float type 3)"\\x0a   xmpDM:duration\="1:24:22.658"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="12573"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\=""\\x0a   xmpDM:genre\="Other">\\x0a   <dc:title>\\x0a    <rdf:Alt>\\x0a     <rdf:li xml:lang\="x-default">\\xe2\\x82\\xacR?</rdf:li>\\x0a    </rdf:Alt>\\x0a   </dc:title>\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                     \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:58:56.540 --> 00:58:57.540]   pissed."
[00:58:57.540 --> 00:59:01.620]   I think this funnier dice kit is not too far off.
[00:59:01.620 --> 00:59:02.620]   Me.
[00:59:02.620 --> 00:59:04.340]   I think that's why it inspired it.
[00:59:04.340 --> 00:59:05.340]   They're like, "Wait a second.
[00:59:05.340 --> 00:59:06.340]   There's something to this."
[00:59:06.340 --> 00:59:08.340]   There's something going on.
[00:59:08.340 --> 00:59:12.340]   Quiet as it's kept, I've banned @willwheaton from my house.
[00:59:12.340 --> 00:59:16.340]   I knew there was something there.
[00:59:16.340 --> 00:59:24.420]   No, well, didn't Shatner have a rivalry with George Tk?
[00:59:24.420 --> 00:59:25.420]   George Tk.
[00:59:25.420 --> 00:59:26.860]   They didn't get along very well.
[00:59:26.860 --> 00:59:28.340]   There was a big, big time.
[00:59:28.340 --> 00:59:31.300]   Big time, between the two of them.
[00:59:31.300 --> 00:59:32.300]   So it happens.
[00:59:32.300 --> 00:59:33.300]   It happens.
[00:59:33.300 --> 00:59:34.300]   You got to work together.
[00:59:34.300 --> 00:59:35.500]   You're wearing the outfits.
[00:59:35.500 --> 00:59:39.580]   Maybe you both wore red that day, and it's embarrassing.
[00:59:39.580 --> 00:59:42.620]   Sometimes something can blow up and get bigger.
[00:59:42.620 --> 00:59:43.620]   I don't know.
[00:59:43.620 --> 00:59:44.940]   On one hand, it seems really petty.
[00:59:44.940 --> 00:59:50.260]   On the other hand, it's like, if you enjoy the lifestyle we lead, it would be like the
[00:59:50.260 --> 00:59:54.460]   kids of the chairman of GM having Toyota's.
[00:59:54.460 --> 00:59:58.140]   Well, maybe not Toyota, since there's some stuff they've worked on together.
[00:59:58.140 --> 01:00:00.660]   Or maybe they're flying jets instead of driving their own car.
[01:00:00.660 --> 01:00:01.660]   Yeah, there you go.
[01:00:01.660 --> 01:00:02.940]   There's a good announcement.
[01:00:02.940 --> 01:00:06.180]   Engines by Rolls Royce.
[01:00:06.180 --> 01:00:13.420]   Do you think that Steve Jobs does not allow Windows machines in the house?
[01:00:13.420 --> 01:00:14.420]   That'd be cool.
[01:00:14.420 --> 01:00:15.420]   Absolutely.
[01:00:15.420 --> 01:00:16.420]   No.
[01:00:16.420 --> 01:00:18.420]   He probably doesn't allow colors in the house.
[01:00:18.420 --> 01:00:19.420]   It's all white.
[01:00:19.420 --> 01:00:20.940]   It's got to all be white.
[01:00:20.940 --> 01:00:22.580]   How about Zunes?
[01:00:22.580 --> 01:00:26.500]   If Steve Jobs' kid came up and said, "Dad, I want to Zune."
[01:00:26.500 --> 01:00:28.900]   Steve Jobs is not going to say, "You may not have a Zune."
[01:00:28.900 --> 01:00:30.460]   He's going to say, "No, you know what?
[01:00:30.460 --> 01:00:31.900]   Steve Jobs is going to do."
[01:00:31.900 --> 01:00:34.940]   Steve Jobs, from what I've heard from people that have worked on, is going to scream at
[01:00:34.940 --> 01:00:38.300]   the top of his heads about if he won an inferior piece of whatever.
[01:00:38.300 --> 01:00:40.620]   If you want to use an inferior product, go ahead.
[01:00:40.620 --> 01:00:41.620]   Bring them to Zune.
[01:00:41.620 --> 01:00:42.620]   Go ahead.
[01:00:42.620 --> 01:00:43.620]   Go ahead.
[01:00:43.620 --> 01:00:44.780]   Time the kid walks around with a Zune to be like, "You know what?
[01:00:44.780 --> 01:00:47.980]   You could have an iPod, which is the real device for listening to your music."
[01:00:47.980 --> 01:00:49.940]   No, you want an inferior.
[01:00:49.940 --> 01:00:50.940]   Zune.
[01:00:50.940 --> 01:00:51.940]   That's pretty funny.
[01:00:51.940 --> 01:00:52.940]   Oh, my goodness.
[01:00:52.940 --> 01:00:56.540]   Let's get a headache just pretending.
[01:00:56.540 --> 01:00:59.340]   Barney Frank wants to bring back online gambling.
[01:00:59.340 --> 01:01:00.340]   This is interesting.
[01:01:00.340 --> 01:01:07.460]   The Republicans banned online gambling, making it illegal in the United States in 2006, barring
[01:01:07.460 --> 01:01:11.740]   businesses from knowingly accepting payments and connection with internet gambling, which
[01:01:11.740 --> 01:01:12.940]   was already illegal.
[01:01:12.940 --> 01:01:16.820]   So basically, the credit card company said, "Guess we can't help you.
[01:01:16.820 --> 01:01:22.660]   This cost European companies where most of the gambling sites were a lot of money.
[01:01:22.660 --> 01:01:27.420]   In fact, people were arrested the minute they stepped out of a plane on U.S. soil."
[01:01:27.420 --> 01:01:33.620]   Advocates of lifting the ban say, "It's an impingement of personal liberty."
[01:01:33.620 --> 01:01:37.940]   And by the way, a couple of billion dollars in revenue that you're losing over the next
[01:01:37.940 --> 01:01:40.780]   decade by not allowing internet gambling.
[01:01:40.780 --> 01:01:42.980]   Think of all the tax money you could make.
[01:01:42.980 --> 01:01:46.060]   Was it an unfair effort for internet gambled?
[01:01:46.060 --> 01:01:47.060]   I have not.
[01:01:47.060 --> 01:01:48.060]   I did not play it.
[01:01:48.060 --> 01:01:49.060]   Be honest.
[01:01:49.060 --> 01:01:50.060]   It's cool.
[01:01:50.060 --> 01:01:52.060]   No one will judge anyone.
[01:01:52.060 --> 01:01:53.060]   No, I wouldn't.
[01:01:53.060 --> 01:01:54.060]   You know, I go to party.
[01:01:54.060 --> 01:01:55.060]   I would go to partypoker.com.
[01:01:55.060 --> 01:01:56.060]   I'm afraid of getting.
[01:01:56.060 --> 01:02:01.260]   I'm afraid of being the fish at the table that they just took.
[01:02:01.260 --> 01:02:04.260]   I don't know how to play any gambling games like that.
[01:02:04.260 --> 01:02:05.580]   So I wouldn't even know where to start.
[01:02:05.580 --> 01:02:07.380]   But why are you must play?
[01:02:07.380 --> 01:02:08.380]   You must play.
[01:02:08.380 --> 01:02:09.380]   I love poker.
[01:02:09.380 --> 01:02:14.660]   And part of the appeal is being eye to eye with people and reading them.
[01:02:14.660 --> 01:02:17.780]   That's so hard to do online.
[01:02:17.780 --> 01:02:19.300]   I just don't...
[01:02:19.300 --> 01:02:20.300]   I don't see the appeal.
[01:02:20.300 --> 01:02:26.780]   To me, it's better engaged in one-on-one setting with other human beings.
[01:02:26.780 --> 01:02:32.580]   I can't imagine getting any joy out of playing online.
[01:02:32.580 --> 01:02:37.580]   I think people, in a way, it might appeal to people who really have a gambling problem
[01:02:37.580 --> 01:02:39.860]   because it means you can gamble anytime anywhere.
[01:02:39.860 --> 01:02:40.860]   Yeah, sure.
[01:02:40.860 --> 01:02:41.860]   Dangerous.
[01:02:41.860 --> 01:02:42.860]   It's actually dangerous.
[01:02:42.860 --> 01:02:46.220]   Well, with all due respect, I mean, on one hand, yeah, it means you could blow the
[01:02:46.220 --> 01:02:50.340]   Brent money without leaving the house, but on the other hand, there's an Indian casino
[01:02:50.340 --> 01:02:52.340]   in about every 500 yards.
[01:02:52.340 --> 01:02:54.340]   Well, and that's why that law was passed, I'm sure.
[01:02:54.340 --> 01:02:58.460]   Is Atlantic City, Las Vegas, and the Indian casino said, "You better not allow internet
[01:02:58.460 --> 01:02:59.460]   gambling."
[01:02:59.460 --> 01:03:01.300]   Well, there's also a put for America.
[01:03:01.300 --> 01:03:04.220]   A lot of people also said it simply takes a huge amount of...
[01:03:04.220 --> 01:03:05.220]   It's like a 52...
[01:03:05.220 --> 01:03:07.140]   I don't know how many billions of hours.
[01:03:07.140 --> 01:03:09.580]   But the basically thing was taking the money offshore.
[01:03:09.580 --> 01:03:10.780]   No, interesting.
[01:03:10.780 --> 01:03:11.780]   Yeah.
[01:03:11.780 --> 01:03:15.140]   And there's also the bigger issue of cheating.
[01:03:15.140 --> 01:03:17.020]   It's very hard to police this stuff.
[01:03:17.020 --> 01:03:20.340]   Yeah, you would know if they were cheating you in a casino, Leo.
[01:03:20.340 --> 01:03:21.340]   I mean, there's...
[01:03:21.340 --> 01:03:24.220]   Well, that's why we have gambling commissions to watch this stuff.
[01:03:24.220 --> 01:03:25.540]   I mean, I don't know how good it's not.
[01:03:25.540 --> 01:03:28.060]   Well, yeah, but I understand that.
[01:03:28.060 --> 01:03:34.540]   But there's a strong line between being cheated and having casinos play the legitimate rules
[01:03:34.540 --> 01:03:37.580]   as hard as they can because they're looking to maximize returns.
[01:03:37.580 --> 01:03:39.620]   So they play...
[01:03:39.620 --> 01:03:45.060]   This goes back to our whole study of psychology thing that we were talking about earlier.
[01:03:45.060 --> 01:03:47.340]   And the casinos don't...
[01:03:47.340 --> 01:03:50.020]   They may be legal, but it's not fair.
[01:03:50.020 --> 01:03:51.020]   And the house always wins.
[01:03:51.020 --> 01:03:52.020]   They just need to maximize.
[01:03:52.020 --> 01:03:54.500]   Yeah, but you know that when you go in there.
[01:03:54.500 --> 01:03:55.820]   There was a big story on 60 Minutes.
[01:03:55.820 --> 01:03:59.620]   It was quite interesting about online gambling.
[01:03:59.620 --> 01:04:04.540]   Apparently, one of these online gambling sites, I think it was a poker site, a former employee
[01:04:04.540 --> 01:04:05.540]   had access.
[01:04:05.540 --> 01:04:09.540]   See, if you could see the cards of everybody you're playing with, you'd pretty much win
[01:04:09.540 --> 01:04:10.540]   all the time.
[01:04:10.540 --> 01:04:11.820]   And that's exactly what happened.
[01:04:11.820 --> 01:04:16.100]   The guy had access to the back end software, was able to see all the cards that were dealt
[01:04:16.100 --> 01:04:17.100]   out.
[01:04:17.100 --> 01:04:21.300]   And actually players became suspicious because these guys were betting when they shouldn't
[01:04:21.300 --> 01:04:23.620]   be betting by traditional poker rules.
[01:04:23.620 --> 01:04:29.980]   They're not playing poker properly and winning massive amounts because they knew the cards.
[01:04:29.980 --> 01:04:31.940]   And by the way, there's very little recourse.
[01:04:31.940 --> 01:04:35.260]   It's not much you could do even if you discover this.
[01:04:35.260 --> 01:04:39.260]   It lacks that reality of seeing a real card in your hand and you almost...
[01:04:39.260 --> 01:04:40.260]   Yeah.
[01:04:40.260 --> 01:04:41.260]   I wouldn't trust it.
[01:04:41.260 --> 01:04:45.580]   You guys are also assuming that the poker would be the only thing people would be playing.
[01:04:45.580 --> 01:04:49.460]   I mean, there's no reason there wouldn't be Blackjack and Pygow poker and slot machines.
[01:04:49.460 --> 01:04:52.020]   I mean, the whole reason they have all these weird...
[01:04:52.020 --> 01:04:54.740]   Well, the difference is that a lot of people...
[01:04:54.740 --> 01:04:59.460]   I mean, there's not a lot of difference between playing slots in Atlantic City and playing
[01:04:59.460 --> 01:05:04.220]   slots at home, except you don't have to deal with some angry bag lady slamming down the
[01:05:04.220 --> 01:05:05.380]   nickels down the river.
[01:05:05.380 --> 01:05:06.380]   It's true.
[01:05:06.380 --> 01:05:08.780]   Slots is a computer, even if you're playing in Atlantic City.
[01:05:08.780 --> 01:05:12.100]   Slots is a huge generator of revenue for casinos.
[01:05:12.100 --> 01:05:13.100]   Yeah.
[01:05:13.100 --> 01:05:17.580]   And if you notice the fact that there are more slot machines now than there are gambling tables
[01:05:17.580 --> 01:05:20.340]   in terms of square footage, it means that they're generating more...
[01:05:20.340 --> 01:05:21.340]   I would just...
[01:05:21.340 --> 01:05:24.920]   Were I a gambler, which I'm not because I'm just not good at that kind of thing, I would
[01:05:24.920 --> 01:05:29.980]   much rather play at a casino because at least I would feel, even though the odds are probably
[01:05:29.980 --> 01:05:34.300]   stacked in their favor, that if it ever came out that somehow they were cheating players
[01:05:34.300 --> 01:05:38.140]   or somehow stealing money, that the reputation of that casino would be ruined.
[01:05:38.140 --> 01:05:45.220]   And that's in their best interest to stay legitimate and have people win on a fairly regular basis,
[01:05:45.220 --> 01:05:49.220]   as opposed to an online site, which I can't check that at all.
[01:05:49.220 --> 01:05:54.300]   I have no idea what their reputation is really other than a cursory search online.
[01:05:54.300 --> 01:05:57.620]   It just feels a little more legitimate in real life as opposed to online.
[01:05:57.620 --> 01:06:02.980]   And if you're spending an awful lot of money to do this hobby, you may as well go to the
[01:06:02.980 --> 01:06:03.980]   most reputable...
[01:06:03.980 --> 01:06:04.980]   Yeah.
[01:06:04.980 --> 01:06:05.980]   Reputable.
[01:06:05.980 --> 01:06:07.220]   That reputable place you can.
[01:06:07.220 --> 01:06:10.620]   If online gambling is legalized in the United States, the first people that are going to
[01:06:10.620 --> 01:06:15.500]   be there are all of the familiar brands from Las Vegas and Atlantic City and the Indian
[01:06:15.500 --> 01:06:17.940]   casinos, and it will be regulated.
[01:06:17.940 --> 01:06:22.020]   Like, you know, basically have some form of regulation and...
[01:06:22.020 --> 01:06:24.620]   So maybe it isn't the casinos that are fighting this.
[01:06:24.620 --> 01:06:26.260]   Who is fighting it?
[01:06:26.260 --> 01:06:27.260]   Is it a moral...
[01:06:27.260 --> 01:06:28.260]   I don't know.
[01:06:28.260 --> 01:06:32.020]   I still feel like unless they could really prove that they'd be making a lot of money online,
[01:06:32.020 --> 01:06:35.900]   which they probably would, they still want people to come to their casinos as opposed
[01:06:35.900 --> 01:06:41.340]   to playing online, because they still make a lot of money on hotels and on food and all
[01:06:41.340 --> 01:06:43.620]   the touristy stuff that goes down at the casino, right?
[01:06:43.620 --> 01:06:44.620]   Or do you think they would just...
[01:06:44.620 --> 01:06:46.340]   No, the casinos make money on gambling.
[01:06:46.340 --> 01:06:48.260]   The casinos make money on gambling.
[01:06:48.260 --> 01:06:50.620]   Gambling is the game, is the thing that...
[01:06:50.620 --> 01:06:52.340]   Actually, that's not true anymore.
[01:06:52.340 --> 01:06:53.340]   That's not true anymore.
[01:06:53.340 --> 01:06:55.500]   The loss of leaders.
[01:06:55.500 --> 01:06:56.500]   No, no, they're not.
[01:06:56.500 --> 01:06:57.500]   There is no sense.
[01:06:57.500 --> 01:06:58.500]   They're not.
[01:06:58.500 --> 01:07:01.340]   Since they started $500 of room...
[01:07:01.340 --> 01:07:07.860]   No, since the corporations came in, and especially in the last five to ten years with the mega
[01:07:07.860 --> 01:07:13.060]   casinos, every branch of the casino actually has to generate profits.
[01:07:13.060 --> 01:07:17.820]   And the hotels and restaurants have become actually...
[01:07:17.820 --> 01:07:21.700]   They're generating more revenue off the hotels and restaurants now in Vegas than they are
[01:07:21.700 --> 01:07:22.780]   off the gaming floor.
[01:07:22.780 --> 01:07:27.260]   They probably realize that gamblers will come even if they don't get the $2 buffet.
[01:07:27.260 --> 01:07:29.460]   I'm going to start a card counting scheme.
[01:07:29.460 --> 01:07:31.660]   But they still do free drinks.
[01:07:31.660 --> 01:07:33.500]   They still do free drinks while you're gambling?
[01:07:33.500 --> 01:07:36.500]   Yes, drunk people make stupid decisions.
[01:07:36.500 --> 01:07:38.740]   What is your card counting scheme going to be...
[01:07:38.740 --> 01:07:41.100]   You know, there is a card counting application for the iPhone.
[01:07:41.100 --> 01:07:42.740]   Oh, well go watch that one.
[01:07:42.740 --> 01:07:43.740]   Yes, there is.
[01:07:43.740 --> 01:07:44.740]   Oh, 21?
[01:07:44.740 --> 01:07:45.740]   Yeah, it was not cool.
[01:07:45.740 --> 01:07:46.740]   21.
[01:07:46.740 --> 01:07:47.740]   Yeah.
[01:07:47.740 --> 01:07:50.820]   But in that interesting though, they have an application for counting cars.
[01:07:50.820 --> 01:07:52.420]   And the casinos are doing what about this?
[01:07:52.420 --> 01:07:54.420]   They're banning the phone.
[01:07:54.420 --> 01:07:55.420]   They're banning...
[01:07:55.420 --> 01:07:56.420]   They're banning iPhones.
[01:07:56.420 --> 01:07:57.420]   Yeah, they use your phone.
[01:07:57.420 --> 01:07:58.420]   They've never been.
[01:07:58.420 --> 01:08:00.180]   They're not going to take a BlackBerry at the table but just not your iPhone.
[01:08:00.180 --> 01:08:02.020]   No, no, I think it's cell phones in general.
[01:08:02.020 --> 01:08:06.460]   Yeah, you can't have a phone or an electronic device at the table the last...
[01:08:06.460 --> 01:08:07.460]   Yeah.
[01:08:07.460 --> 01:08:09.460]   If you want to take a call, step away.
[01:08:09.460 --> 01:08:11.060]   Well, that's appropriate.
[01:08:11.060 --> 01:08:14.580]   I don't want somebody taking calls at the table while I'm losing my shirt.
[01:08:14.580 --> 01:08:16.980]   No, I'm kind of curious about...
[01:08:16.980 --> 01:08:20.140]   Instead of just thinking about gambling as what do you do to casino now and doing that
[01:08:20.140 --> 01:08:24.140]   online, but online gambling, you can gamble about anything.
[01:08:24.140 --> 01:08:29.260]   And especially if you think about gambling and say sports, if you can do that on the
[01:08:29.260 --> 01:08:34.060]   internet, what's going to keep referees and pretries and players...
[01:08:34.060 --> 01:08:36.060]   That's a good point.
[01:08:36.060 --> 01:08:38.620]   ... getting jumping online to gamble on those games.
[01:08:38.620 --> 01:08:43.580]   If you make it legitimate, it actually could be more strongly regulated on the internet.
[01:08:43.580 --> 01:08:47.100]   Because if you tie it into a credit card or something versus being able to walk in with
[01:08:47.100 --> 01:08:48.100]   a pile of...
[01:08:48.100 --> 01:08:49.100]   You know what I mean?
[01:08:49.100 --> 01:08:52.580]   There's nothing to stop a zebra from walking into the sports book at the insert name of
[01:08:52.580 --> 01:08:55.940]   casino here and laying down a bet on the game.
[01:08:55.940 --> 01:09:00.580]   You know, is the circus...
[01:09:00.580 --> 01:09:03.900]   Since I recently had the pleasure of staying at the circus at sea.
[01:09:03.900 --> 01:09:06.180]   No, that's sad.
[01:09:06.180 --> 01:09:09.980]   Yeah, it was inexpensive and I am at a start-up.
[01:09:09.980 --> 01:09:10.980]   So...
[01:09:10.980 --> 01:09:11.980]   Yeah.
[01:09:11.980 --> 01:09:14.780]   But I mean, there's nothing...
[01:09:14.780 --> 01:09:18.420]   It's not hard to circumvent controls...
[01:09:18.420 --> 01:09:19.420]   But it's controls that they are.
[01:09:19.420 --> 01:09:23.220]   Gambling is essentially an anonymous event.
[01:09:23.220 --> 01:09:26.940]   You walk in, you lay down cash, you get a receipt, you turn the receipt back in based
[01:09:26.940 --> 01:09:28.420]   on whether or not you won.
[01:09:28.420 --> 01:09:29.660]   You know what I mean?
[01:09:29.660 --> 01:09:33.580]   You walk into a gaming table or a slot machine with cash and you walk back out with cash
[01:09:33.580 --> 01:09:39.740]   unless you make more than whatever the current cap is on gambling revenues.
[01:09:39.740 --> 01:09:41.220]   Which is what makes it a...
[01:09:41.220 --> 01:09:42.220]   You know what I mean?
[01:09:42.220 --> 01:09:43.220]   There's nothing to...
[01:09:43.220 --> 01:09:44.220]   There's nothing to...
[01:09:44.220 --> 01:09:45.220]   It's very easy.
[01:09:45.220 --> 01:09:49.500]   There's still a huge amount of illegal sports gambling in the United States.
[01:09:49.500 --> 01:09:53.620]   They still bolt the remote control for the TV to the table at the circus circus.
[01:09:53.620 --> 01:09:54.620]   No.
[01:09:54.620 --> 01:09:56.420]   The rooms I was staying in.
[01:09:56.420 --> 01:09:57.420]   That was when I knew it.
[01:09:57.420 --> 01:09:58.940]   This is not a great hotel.
[01:09:58.940 --> 01:10:00.980]   They bolted the remote control to the table.
[01:10:00.980 --> 01:10:02.300]   The lamp was bolted to the table.
[01:10:02.300 --> 01:10:04.940]   Like, I'm going to take their remote control and their crappy clown lamp.
[01:10:04.940 --> 01:10:09.500]   There's a big difference between staying in like the outdoor, like, motel-y kind of
[01:10:09.500 --> 01:10:10.500]   area versus towers.
[01:10:10.500 --> 01:10:12.140]   The towers are a lot better.
[01:10:12.140 --> 01:10:13.140]   Oh, okay.
[01:10:13.140 --> 01:10:14.500]   I must have stayed in the cheap seats.
[01:10:14.500 --> 01:10:15.500]   That was by the way.
[01:10:15.500 --> 01:10:17.500]   The towers used to be a lot worse.
[01:10:17.500 --> 01:10:18.500]   Yeah.
[01:10:18.500 --> 01:10:21.980]   Well, Tech TV also had the habit of deciding to go to the last minutes.
[01:10:21.980 --> 01:10:22.980]   It's the last minute.
[01:10:22.980 --> 01:10:26.100]   So, I mean, having stayed at the fabulous...
[01:10:26.100 --> 01:10:30.220]   I've stayed in at this point over 34 hotels in Las Vegas.
[01:10:30.220 --> 01:10:31.220]   Wow.
[01:10:31.220 --> 01:10:34.340]   Because I'm not there for trade shows so much.
[01:10:34.340 --> 01:10:36.500]   And at this point, I got to say that there's...
[01:10:36.500 --> 01:10:41.260]   The most depressing thing about the circus circus is walking by little fleets of children
[01:10:41.260 --> 01:10:46.020]   waiting outside the gaming floor at 9.30 on a Saturday night for their parents.
[01:10:46.020 --> 01:10:51.220]   It's much more depressing than staying at the Blair Witch House in and counting the
[01:10:51.220 --> 01:10:56.620]   hundreds of cigarette burns on every horizontal surface in the room.
[01:10:56.620 --> 01:11:00.820]   You feel like Nick Cage must have stayed here at some point.
[01:11:00.820 --> 01:11:04.420]   No, Nick Cage refused to stay there.
[01:11:04.420 --> 01:11:05.500]   All right, one last story.
[01:11:05.500 --> 01:11:10.940]   As long as we're in the land of vice, Craig's List is being sued as Sheriff in Illinois,
[01:11:10.940 --> 01:11:14.740]   accuses Craig's List of promoting prostitution.
[01:11:14.740 --> 01:11:15.740]   Cook County Sheriff...
[01:11:15.740 --> 01:11:16.740]   No.
[01:11:16.740 --> 01:11:17.740]   Ha ha ha.
[01:11:17.740 --> 01:11:21.740]   I have a feeling gambling has been going on in here, Rick.
[01:11:21.740 --> 01:11:26.260]   Cook County Sheriff Thomas Dart says the site was failing to block offers to trade sex for
[01:11:26.260 --> 01:11:27.260]   money.
[01:11:27.260 --> 01:11:31.620]   He wants a federal judge to shut down the erotic services section.
[01:11:31.620 --> 01:11:32.620]   Ha ha ha ha.
[01:11:32.620 --> 01:11:35.180]   We talked about this on Buzz out loud the other day.
[01:11:35.180 --> 01:11:37.100]   Also, I guess sit on there.
[01:11:37.100 --> 01:11:42.940]   And my kind of stance on it is that Craig's List has been doing and working with law enforcement
[01:11:42.940 --> 01:11:45.460]   agencies for as long as they've been around.
[01:11:45.460 --> 01:11:50.380]   And they do have a pretty good way of making sure that prostitution isn't happening.
[01:11:50.380 --> 01:11:53.380]   Even though it does, they do make sure they call people back.
[01:11:53.380 --> 01:11:57.020]   They make people supply a phone number when they're leaving these postings.
[01:11:57.020 --> 01:11:58.300]   And it's going to happen from time to time.
[01:11:58.300 --> 01:12:03.220]   But I don't understand why the law enforcement agency in this case is suing them.
[01:12:03.220 --> 01:12:04.900]   Because they think having categories.
[01:12:04.900 --> 01:12:10.500]   They're making it easier, but at the same time they're helping law enforcement agencies
[01:12:10.500 --> 01:12:13.980]   find these illegal prostitution rings.
[01:12:13.980 --> 01:12:16.020]   Isn't that kind of helping them in a way?
[01:12:16.020 --> 01:12:17.020]   I agree.
[01:12:17.020 --> 01:12:20.340]   And do you think more people to take part in this or not?
[01:12:20.340 --> 01:12:23.700]   I mean, that's why I said this back down to anything about it, Veronica.
[01:12:23.700 --> 01:12:25.460]   Not that I know a thing about it.
[01:12:25.460 --> 01:12:30.500]   But my understanding is that there's a lot of law enforcement on Craig's List looking
[01:12:30.500 --> 01:12:37.300]   for sex or for people having sex, illicitly.
[01:12:37.300 --> 01:12:38.820]   With the intent of arresting them.
[01:12:38.820 --> 01:12:39.820]   Yes, no.
[01:12:39.820 --> 01:12:40.820]   Have sex.
[01:12:40.820 --> 01:12:41.820]   Or for fun.
[01:12:41.820 --> 01:12:42.820]   Or for fun.
[01:12:42.820 --> 01:12:44.380]   But you just got to let it out.
[01:12:44.380 --> 01:12:45.380]   Law enforcement.
[01:12:45.380 --> 01:12:49.300]   Law enforcement does use Craig's List as a sting tool.
[01:12:49.300 --> 01:12:53.060]   It does seem to me that if you wanted to stay undercover, advertising on Craigslist would
[01:12:53.060 --> 01:12:54.260]   not be a good way of doing it.
[01:12:54.260 --> 01:12:55.260]   I mean, this is-
[01:12:55.260 --> 01:13:03.540]   But they advertise in the back of the Guardian and the SF Weekly and every major town as
[01:13:03.540 --> 01:13:05.380]   ads for illicit naughty services.
[01:13:05.380 --> 01:13:06.900]   So I'm just looking here.
